Category,Case Type,Image Name,Annotation Name (YOLOv5),Annotation Name (Faster R-CNN),Reference
knife,Normal,img_hod_007744.jpg,img_hod_007744.txt,img_hod_007744.xml,https://www.istockphoto.com
knife,Normal,img_hod_006314.jpg,img_hod_006314.txt,img_hod_006314.xml,https://www.pexels.com/ko_kr/photo/2110485
knife,Normal,img_hod_004197.jpg,img_hod_004197.txt,img_hod_004197.xml,https://pixabay.com/
knife,Normal,img_hod_002336.jpg,img_hod_002336.txt,img_hod_002336.xml,https://www.istockphoto.com
knife,Normal,img_hod_006524.jpg,img_hod_006524.txt,img_hod_006524.xml,https://www.pexels.com/ko_kr/photo/5677017
knife,Normal,img_hod_002491.jpg,img_hod_002491.txt,img_hod_002491.xml,https://www.istockphoto.com
knife,Normal,img_hod_004155.jpg,img_hod_004155.txt,img_hod_004155.xml,https://pixabay.com/
knife,Normal,img_hod_002564.jpg,img_hod_002564.txt,img_hod_002564.xml,https://www.istockphoto.com
knife,Normal,img_hod_007421.jpg,img_hod_007421.txt,img_hod_007421.xml,https://www.istockphoto.com
knife,Normal,img_hod_010400.jpg,img_hod_010400.txt,img_hod_010400.xml,
knife,Normal,img_hod_002225.jpg,img_hod_002225.txt,img_hod_002225.xml,https://www.istockphoto.com
knife,Normal,img_hod_007427.jpg,img_hod_007427.txt,img_hod_007427.xml,https://www.istockphoto.com
knife,Normal,img_hod_007709.jpg,img_hod_007709.txt,img_hod_007709.xml,https://www.istockphoto.com
knife,Normal,img_hod_007051.jpg,img_hod_007051.txt,img_hod_007051.xml,https://www.istockphoto.com
knife,Normal,img_hod_007162.jpg,img_hod_007162.txt,img_hod_007162.xml,https://www.istockphoto.com
knife,Normal,img_hod_007701.jpg,img_hod_007701.txt,img_hod_007701.xml,https://www.istockphoto.com
knife,Normal,img_hod_002375.jpg,img_hod_002375.txt,img_hod_002375.xml,https://www.istockphoto.com
knife,Normal,img_hod_002117.jpg,img_hod_002117.txt,img_hod_002117.xml,https://www.istockphoto.com
knife,Normal,img_hod_007703.jpg,img_hod_007703.txt,img_hod_007703.xml,https://www.istockphoto.com
knife,Normal,img_hod_002393.jpg,img_hod_002393.txt,img_hod_002393.xml,https://www.istockphoto.com
knife,Normal,img_hod_007756.jpg,img_hod_007756.txt,img_hod_007756.xml,https://www.istockphoto.com
knife,Normal,img_hod_006815.jpg,img_hod_006815.txt,img_hod_006815.xml,https://www.pexels.com/ko_kr/photo/2463417
knife,Normal,img_hod_006707.jpg,img_hod_006707.txt,img_hod_006707.xml,https://www.pexels.com/ko_kr/photo/7601443
knife,Normal,img_hod_006751.jpg,img_hod_006751.txt,img_hod_006751.xml,https://www.pexels.com/ko_kr/photo/10432860
knife,Normal,img_hod_009152.jpg,img_hod_009152.txt,img_hod_009152.xml,https://www.freepik.com
knife,Normal,img_hod_002648.jpg,img_hod_002648.txt,img_hod_002648.xml,https://www.istockphoto.com
knife,Normal,img_hod_007619.jpg,img_hod_007619.txt,img_hod_007619.xml,https://www.istockphoto.com
knife,Normal,img_hod_007725.jpg,img_hod_007725.txt,img_hod_007725.xml,https://www.istockphoto.com
knife,Normal,img_hod_002172.jpg,img_hod_002172.txt,img_hod_002172.xml,https://www.istockphoto.com
knife,Normal,img_hod_010305.jpg,img_hod_010305.txt,img_hod_010305.xml,
knife,Normal,img_hod_007244.jpg,img_hod_007244.txt,img_hod_007244.xml,https://www.istockphoto.com
knife,Normal,img_hod_009080.jpg,img_hod_009080.txt,img_hod_009080.xml,https://www.freepik.com
knife,Normal,img_hod_007455.jpg,img_hod_007455.txt,img_hod_007455.xml,https://www.istockphoto.com
knife,Normal,img_hod_002060.jpg,img_hod_002060.txt,img_hod_002060.xml,https://www.istockphoto.com
knife,Normal,img_hod_007748.jpg,img_hod_007748.txt,img_hod_007748.xml,https://www.istockphoto.com
knife,Normal,img_hod_010267.jpg,img_hod_010267.txt,img_hod_010267.xml,
knife,Normal,img_hod_007718.jpg,img_hod_007718.txt,img_hod_007718.xml,https://www.istockphoto.com
knife,Normal,img_hod_006249.jpg,img_hod_006249.txt,img_hod_006249.xml,https://www.pexels.com/ko_kr/photo/11360142
knife,Normal,img_hod_006437.jpg,img_hod_006437.txt,img_hod_006437.xml,https://www.pexels.com/ko_kr/photo/4281821
knife,Normal,img_hod_004152.jpg,img_hod_004152.txt,img_hod_004152.xml,https://pixabay.com/
knife,Normal,img_hod_010231.jpg,img_hod_010231.txt,img_hod_010231.xml,
knife,Normal,img_hod_002251.jpg,img_hod_002251.txt,img_hod_002251.xml,https://www.istockphoto.com
knife,Normal,img_hod_008378.jpg,img_hod_008378.txt,img_hod_008378.xml,https://pixabay.com/
knife,Normal,img_hod_007028.jpg,img_hod_007028.txt,img_hod_007028.xml,https://www.pexels.com/ko_kr/photo/5424597
knife,Normal,img_hod_010201.jpg,img_hod_010201.txt,img_hod_010201.xml,https://unsplash.com
knife,Normal,img_hod_002559.jpg,img_hod_002559.txt,img_hod_002559.xml,https://www.istockphoto.com
knife,Normal,img_hod_007279.jpg,img_hod_007279.txt,img_hod_007279.xml,https://www.istockphoto.com
knife,Normal,img_hod_007022.jpg,img_hod_007022.txt,img_hod_007022.xml,https://www.pexels.com/ko_kr/photo/5421531
knife,Normal,img_hod_007953.jpg,img_hod_007953.txt,img_hod_007953.xml,https://www.istockphoto.com
knife,Normal,img_hod_002512.jpg,img_hod_002512.txt,img_hod_002512.xml,https://www.istockphoto.com
knife,Normal,img_hod_006519.jpg,img_hod_006519.txt,img_hod_006519.xml,https://www.pexels.com/ko_kr/photo/5645122
knife,Normal,img_hod_008308.jpg,img_hod_008308.txt,img_hod_008308.xml,https://pixabay.com/
knife,Normal,img_hod_006733.jpg,img_hod_006733.txt,img_hod_006733.xml,https://www.pexels.com/ko_kr/photo/8105131
knife,Normal,img_hod_002363.jpg,img_hod_002363.txt,img_hod_002363.xml,https://www.istockphoto.com
knife,Normal,img_hod_008377.jpg,img_hod_008377.txt,img_hod_008377.xml,https://pixabay.com/
knife,Normal,img_hod_010295.jpg,img_hod_010295.txt,img_hod_010295.xml,
knife,Normal,img_hod_009111.jpg,img_hod_009111.txt,img_hod_009111.xml,https://www.freepik.com
knife,Normal,img_hod_002067.jpg,img_hod_002067.txt,img_hod_002067.xml,https://www.istockphoto.com
knife,Normal,img_hod_007398.jpg,img_hod_007398.txt,img_hod_007398.xml,https://www.istockphoto.com
knife,Normal,img_hod_006397.jpg,img_hod_006397.txt,img_hod_006397.xml,https://www.pexels.com/ko_kr/photo/3872429
knife,Normal,img_hod_007733.jpg,img_hod_007733.txt,img_hod_007733.xml,https://www.istockphoto.com
knife,Normal,img_hod_007971.jpg,img_hod_007971.txt,img_hod_007971.xml,https://www.istockphoto.com
knife,Normal,img_hod_004209.jpg,img_hod_004209.txt,img_hod_004209.xml,https://pixabay.com/
knife,Normal,img_hod_006578.jpg,img_hod_006578.txt,img_hod_006578.xml,https://www.pexels.com/ko_kr/photo/5945704
knife,Normal,img_hod_006337.jpg,img_hod_006337.txt,img_hod_006337.xml,https://www.pexels.com/ko_kr/photo/240155
knife,Normal,img_hod_007202.jpg,img_hod_007202.txt,img_hod_007202.xml,https://www.istockphoto.com
knife,Normal,img_hod_006887.jpg,img_hod_006887.txt,img_hod_006887.xml,https://www.pexels.com/ko_kr/photo/3958189
knife,Normal,img_hod_008462.jpg,img_hod_008462.txt,img_hod_008462.xml,https://pixabay.com/
knife,Normal,img_hod_008368.jpg,img_hod_008368.txt,img_hod_008368.xml,https://pixabay.com/
knife,Normal,img_hod_008383.jpg,img_hod_008383.txt,img_hod_008383.xml,https://pixabay.com/
knife,Normal,img_hod_002381.jpg,img_hod_002381.txt,img_hod_002381.xml,https://www.istockphoto.com
knife,Normal,img_hod_007960.jpg,img_hod_007960.txt,img_hod_007960.xml,https://www.istockphoto.com
knife,Normal,img_hod_007628.jpg,img_hod_007628.txt,img_hod_007628.xml,https://www.istockphoto.com
knife,Normal,img_hod_007719.jpg,img_hod_007719.txt,img_hod_007719.xml,https://www.istockphoto.com
knife,Normal,img_hod_002481.jpg,img_hod_002481.txt,img_hod_002481.xml,https://www.istockphoto.com
knife,Normal,img_hod_007784.jpg,img_hod_007784.txt,img_hod_007784.xml,https://www.istockphoto.com
knife,Normal,img_hod_006410.jpg,img_hod_006410.txt,img_hod_006410.xml,https://www.pexels.com/ko_kr/photo/4057683
knife,Normal,img_hod_010294.jpg,img_hod_010294.txt,img_hod_010294.xml,
knife,Normal,img_hod_007408.jpg,img_hod_007408.txt,img_hod_007408.xml,https://www.istockphoto.com
knife,Normal,img_hod_002170.jpg,img_hod_002170.txt,img_hod_002170.xml,https://www.istockphoto.com
knife,Normal,img_hod_006506.jpg,img_hod_006506.txt,img_hod_006506.xml,https://www.pexels.com/ko_kr/photo/5591663
knife,Normal,img_hod_002089.jpg,img_hod_002089.txt,img_hod_002089.xml,https://www.istockphoto.com
knife,Normal,img_hod_007839.jpg,img_hod_007839.txt,img_hod_007839.xml,https://www.istockphoto.com
knife,Normal,img_hod_002353.jpg,img_hod_002353.txt,img_hod_002353.xml,https://www.istockphoto.com
knife,Normal,img_hod_007636.jpg,img_hod_007636.txt,img_hod_007636.xml,https://www.istockphoto.com
knife,Normal,img_hod_007547.jpg,img_hod_007547.txt,img_hod_007547.xml,https://www.istockphoto.com
knife,Normal,img_hod_007264.jpg,img_hod_007264.txt,img_hod_007264.xml,https://www.istockphoto.com
knife,Normal,img_hod_002277.jpg,img_hod_002277.txt,img_hod_002277.xml,https://www.istockphoto.com
knife,Normal,img_hod_007638.jpg,img_hod_007638.txt,img_hod_007638.xml,https://www.istockphoto.com
knife,Normal,img_hod_008413.jpg,img_hod_008413.txt,img_hod_008413.xml,https://pixabay.com/
knife,Normal,img_hod_002584.jpg,img_hod_002584.txt,img_hod_002584.xml,https://www.istockphoto.com
knife,Normal,img_hod_006576.jpg,img_hod_006576.txt,img_hod_006576.xml,https://www.pexels.com/ko_kr/photo/5913300
knife,Normal,img_hod_006286.jpg,img_hod_006286.txt,img_hod_006286.xml,https://www.pexels.com/ko_kr/photo/1659749
knife,Normal,img_hod_006537.jpg,img_hod_006537.txt,img_hod_006537.xml,https://www.pexels.com/ko_kr/photo/5737379
knife,Normal,img_hod_007457.jpg,img_hod_007457.txt,img_hod_007457.xml,https://www.istockphoto.com
knife,Normal,img_hod_006290.jpg,img_hod_006290.txt,img_hod_006290.xml,https://www.pexels.com/ko_kr/photo/17040637
knife,Normal,img_hod_007466.jpg,img_hod_007466.txt,img_hod_007466.xml,https://www.istockphoto.com
knife,Normal,img_hod_007999.jpg,img_hod_007999.txt,img_hod_007999.xml,https://www.istockphoto.com
knife,Normal,img_hod_007216.jpg,img_hod_007216.txt,img_hod_007216.xml,https://www.istockphoto.com
knife,Normal,img_hod_007204.jpg,img_hod_007204.txt,img_hod_007204.xml,https://www.istockphoto.com
knife,Normal,img_hod_002626.jpg,img_hod_002626.txt,img_hod_002626.xml,https://www.istockphoto.com
knife,Normal,img_hod_008011.jpg,img_hod_008011.txt,img_hod_008011.xml,https://www.istockphoto.com
knife,Normal,img_hod_004213.jpg,img_hod_004213.txt,img_hod_004213.xml,https://pixabay.com/
knife,Normal,img_hod_010133.jpg,img_hod_010133.txt,img_hod_010133.xml,https://www.freeimages.com
knife,Normal,img_hod_008342.jpg,img_hod_008342.txt,img_hod_008342.xml,https://pixabay.com/
knife,Normal,img_hod_007375.jpg,img_hod_007375.txt,img_hod_007375.xml,https://www.istockphoto.com
knife,Normal,img_hod_002107.jpg,img_hod_002107.txt,img_hod_002107.xml,https://www.istockphoto.com
knife,Normal,img_hod_002369.jpg,img_hod_002369.txt,img_hod_002369.xml,https://www.istockphoto.com
knife,Normal,img_hod_008264.jpg,img_hod_008264.txt,img_hod_008264.xml,https://pixabay.com/
knife,Normal,img_hod_010434.jpg,img_hod_010434.txt,img_hod_010434.xml,
knife,Normal,img_hod_007710.jpg,img_hod_007710.txt,img_hod_007710.xml,https://www.istockphoto.com
knife,Normal,img_hod_008460.jpg,img_hod_008460.txt,img_hod_008460.xml,https://pixabay.com/
knife,Normal,img_hod_004230.jpg,img_hod_004230.txt,img_hod_004230.xml,https://pixabay.com/
knife,Normal,img_hod_002560.jpg,img_hod_002560.txt,img_hod_002560.xml,https://www.istockphoto.com
knife,Normal,img_hod_007012.jpg,img_hod_007012.txt,img_hod_007012.xml,https://www.pexels.com/ko_kr/photo/5146929
knife,Normal,img_hod_006974.jpg,img_hod_006974.txt,img_hod_006974.xml,https://www.pexels.com/ko_kr/photo/4943057
knife,Normal,img_hod_004255.jpg,img_hod_004255.txt,img_hod_004255.xml,https://pixabay.com/
knife,Normal,img_hod_006864.jpg,img_hod_006864.txt,img_hod_006864.xml,https://www.pexels.com/ko_kr/photo/3734024
knife,Normal,img_hod_006531.jpg,img_hod_006531.txt,img_hod_006531.xml,https://www.pexels.com/ko_kr/photo/5709007
knife,Normal,img_hod_002482.jpg,img_hod_002482.txt,img_hod_002482.xml,https://www.istockphoto.com
knife,Normal,img_hod_009114.jpg,img_hod_009114.txt,img_hod_009114.xml,https://www.freepik.com
knife,Normal,img_hod_006863.jpg,img_hod_006863.txt,img_hod_006863.xml,https://www.pexels.com/ko_kr/photo/3730924
knife,Normal,img_hod_006528.jpg,img_hod_006528.txt,img_hod_006528.xml,https://www.pexels.com/ko_kr/photo/5708891
knife,Normal,img_hod_007199.jpg,img_hod_007199.txt,img_hod_007199.xml,https://www.istockphoto.com
knife,Normal,img_hod_006422.jpg,img_hod_006422.txt,img_hod_006422.xml,https://www.pexels.com/ko_kr/photo/4198167
knife,Normal,img_hod_007497.jpg,img_hod_007497.txt,img_hod_007497.xml,https://www.istockphoto.com
knife,Normal,img_hod_007125.jpg,img_hod_007125.txt,img_hod_007125.xml,https://www.istockphoto.com
knife,Normal,img_hod_004216.jpg,img_hod_004216.txt,img_hod_004216.xml,https://pixabay.com/
knife,Normal,img_hod_009036.jpg,img_hod_009036.txt,img_hod_009036.xml,https://www.freepik.com
knife,Normal,img_hod_007605.jpg,img_hod_007605.txt,img_hod_007605.xml,https://www.istockphoto.com
knife,Normal,img_hod_006741.jpg,img_hod_006741.txt,img_hod_006741.xml,https://www.pexels.com/ko_kr/photo/10159287
knife,Normal,img_hod_008424.jpg,img_hod_008424.txt,img_hod_008424.xml,https://pixabay.com/
knife,Normal,img_hod_007802.jpg,img_hod_007802.txt,img_hod_007802.xml,https://www.istockphoto.com
knife,Normal,img_hod_002196.jpg,img_hod_002196.txt,img_hod_002196.xml,https://www.istockphoto.com
knife,Normal,img_hod_007373.jpg,img_hod_007373.txt,img_hod_007373.xml,https://www.istockphoto.com
knife,Normal,img_hod_002130.jpg,img_hod_002130.txt,img_hod_002130.xml,https://www.istockphoto.com
knife,Normal,img_hod_007208.jpg,img_hod_007208.txt,img_hod_007208.xml,https://www.istockphoto.com
knife,Normal,img_hod_002574.jpg,img_hod_002574.txt,img_hod_002574.xml,https://www.istockphoto.com
knife,Normal,img_hod_007187.jpg,img_hod_007187.txt,img_hod_007187.xml,https://www.istockphoto.com
knife,Normal,img_hod_007224.jpg,img_hod_007224.txt,img_hod_007224.xml,https://www.istockphoto.com
knife,Normal,img_hod_007097.jpg,img_hod_007097.txt,img_hod_007097.xml,https://www.istockphoto.com
knife,Normal,img_hod_006425.jpg,img_hod_006425.txt,img_hod_006425.xml,https://www.pexels.com/ko_kr/photo/4210799
knife,Normal,img_hod_007144.jpg,img_hod_007144.txt,img_hod_007144.xml,https://www.istockphoto.com
knife,Normal,img_hod_008323.jpg,img_hod_008323.txt,img_hod_008323.xml,https://pixabay.com/
knife,Normal,img_hod_002177.jpg,img_hod_002177.txt,img_hod_002177.xml,https://www.istockphoto.com
knife,Normal,img_hod_006297.jpg,img_hod_006297.txt,img_hod_006297.xml,https://www.pexels.com/ko_kr/photo/18089097
knife,Normal,img_hod_002593.jpg,img_hod_002593.txt,img_hod_002593.xml,https://www.istockphoto.com
knife,Normal,img_hod_002606.jpg,img_hod_002606.txt,img_hod_002606.xml,https://www.istockphoto.com
knife,Normal,img_hod_006650.jpg,img_hod_006650.txt,img_hod_006650.xml,https://www.pexels.com/ko_kr/photo/6659864
knife,Normal,img_hod_007269.jpg,img_hod_007269.txt,img_hod_007269.xml,https://www.istockphoto.com
knife,Normal,img_hod_002515.jpg,img_hod_002515.txt,img_hod_002515.xml,https://www.istockphoto.com
knife,Normal,img_hod_007650.jpg,img_hod_007650.txt,img_hod_007650.xml,https://www.istockphoto.com
knife,Normal,img_hod_007050.jpg,img_hod_007050.txt,img_hod_007050.xml,https://www.istockphoto.com
knife,Normal,img_hod_002356.jpg,img_hod_002356.txt,img_hod_002356.xml,https://www.istockphoto.com
knife,Normal,img_hod_009156.jpg,img_hod_009156.txt,img_hod_009156.xml,https://www.freepik.com
knife,Normal,img_hod_009002.jpg,img_hod_009002.txt,img_hod_009002.xml,https://www.freepik.com
knife,Normal,img_hod_006445.jpg,img_hod_006445.txt,img_hod_006445.xml,https://www.pexels.com/ko_kr/photo/4397798
knife,Normal,img_hod_006609.jpg,img_hod_006609.txt,img_hod_006609.xml,https://www.pexels.com/ko_kr/photo/616354
knife,Normal,img_hod_007320.jpg,img_hod_007320.txt,img_hod_007320.xml,https://www.istockphoto.com
knife,Normal,img_hod_009024.jpg,img_hod_009024.txt,img_hod_009024.xml,https://www.freepik.com
knife,Normal,img_hod_010334.jpg,img_hod_010334.txt,img_hod_010334.xml,
knife,Normal,img_hod_009058.jpg,img_hod_009058.txt,img_hod_009058.xml,https://www.freepik.com
knife,Normal,img_hod_009006.jpg,img_hod_009006.txt,img_hod_009006.xml,https://www.freepik.com
knife,Normal,img_hod_002510.jpg,img_hod_002510.txt,img_hod_002510.xml,https://www.istockphoto.com
knife,Normal,img_hod_002605.jpg,img_hod_002605.txt,img_hod_002605.xml,https://www.istockphoto.com
knife,Normal,img_hod_002554.jpg,img_hod_002554.txt,img_hod_002554.xml,https://www.istockphoto.com
knife,Normal,img_hod_009169.jpg,img_hod_009169.txt,img_hod_009169.xml,https://www.freepik.com
knife,Normal,img_hod_007010.jpg,img_hod_007010.txt,img_hod_007010.xml,https://www.pexels.com/ko_kr/photo/5107183
knife,Normal,img_hod_007877.jpg,img_hod_007877.txt,img_hod_007877.xml,https://www.istockphoto.com
knife,Normal,img_hod_006633.jpg,img_hod_006633.txt,img_hod_006633.xml,https://www.pexels.com/ko_kr/photo/6368793
knife,Normal,img_hod_006878.jpg,img_hod_006878.txt,img_hod_006878.xml,https://www.pexels.com/ko_kr/photo/3872415
knife,Normal,img_hod_008338.jpg,img_hod_008338.txt,img_hod_008338.xml,https://pixabay.com/
knife,Normal,img_hod_002457.jpg,img_hod_002457.txt,img_hod_002457.xml,https://www.istockphoto.com
knife,Normal,img_hod_007130.jpg,img_hod_007130.txt,img_hod_007130.xml,https://www.istockphoto.com
knife,Normal,img_hod_007751.jpg,img_hod_007751.txt,img_hod_007751.xml,https://www.istockphoto.com
knife,Normal,img_hod_009160.jpg,img_hod_009160.txt,img_hod_009160.xml,https://www.freepik.com
knife,Normal,img_hod_010566.jpg,img_hod_010566.txt,img_hod_010566.xml,
knife,Normal,img_hod_007536.jpg,img_hod_007536.txt,img_hod_007536.xml,https://www.istockphoto.com
knife,Normal,img_hod_007579.jpg,img_hod_007579.txt,img_hod_007579.xml,https://www.istockphoto.com
knife,Normal,img_hod_007545.jpg,img_hod_007545.txt,img_hod_007545.xml,https://www.istockphoto.com
knife,Normal,img_hod_006929.jpg,img_hod_006929.txt,img_hod_006929.xml,https://www.pexels.com/ko_kr/photo/4210802
knife,Normal,img_hod_002191.jpg,img_hod_002191.txt,img_hod_002191.xml,https://www.istockphoto.com
knife,Normal,img_hod_007396.jpg,img_hod_007396.txt,img_hod_007396.xml,https://www.istockphoto.com
knife,Normal,img_hod_008304.jpg,img_hod_008304.txt,img_hod_008304.xml,https://pixabay.com/
knife,Normal,img_hod_007963.jpg,img_hod_007963.txt,img_hod_007963.xml,https://www.istockphoto.com
knife,Normal,img_hod_004191.jpg,img_hod_004191.txt,img_hod_004191.xml,https://pixabay.com/
knife,Normal,img_hod_008361.jpg,img_hod_008361.txt,img_hod_008361.xml,https://pixabay.com/
knife,Normal,img_hod_009015.jpg,img_hod_009015.txt,img_hod_009015.xml,https://www.freepik.com
knife,Normal,img_hod_006407.jpg,img_hod_006407.txt,img_hod_006407.xml,https://www.pexels.com/ko_kr/photo/4022133
knife,Normal,img_hod_002462.jpg,img_hod_002462.txt,img_hod_002462.xml,https://www.istockphoto.com
knife,Normal,img_hod_010382.jpg,img_hod_010382.txt,img_hod_010382.xml,
knife,Normal,img_hod_008478.jpg,img_hod_008478.txt,img_hod_008478.xml,https://pixabay.com/
knife,Normal,img_hod_002484.jpg,img_hod_002484.txt,img_hod_002484.xml,https://www.istockphoto.com
knife,Normal,img_hod_006399.jpg,img_hod_006399.txt,img_hod_006399.xml,https://www.pexels.com/ko_kr/photo/3872439
knife,Normal,img_hod_007522.jpg,img_hod_007522.txt,img_hod_007522.xml,https://www.istockphoto.com
knife,Normal,img_hod_002548.jpg,img_hod_002548.txt,img_hod_002548.xml,https://www.istockphoto.com
knife,Normal,img_hod_006756.jpg,img_hod_006756.txt,img_hod_006756.xml,https://www.pexels.com/ko_kr/photo/10805997
knife,Normal,img_hod_002081.jpg,img_hod_002081.txt,img_hod_002081.xml,https://www.istockphoto.com
knife,Normal,img_hod_002531.jpg,img_hod_002531.txt,img_hod_002531.xml,https://www.istockphoto.com
knife,Normal,img_hod_007597.jpg,img_hod_007597.txt,img_hod_007597.xml,https://www.istockphoto.com
knife,Normal,img_hod_007884.jpg,img_hod_007884.txt,img_hod_007884.xml,https://www.istockphoto.com
knife,Normal,img_hod_007273.jpg,img_hod_007273.txt,img_hod_007273.xml,https://www.istockphoto.com
knife,Normal,img_hod_006966.jpg,img_hod_006966.txt,img_hod_006966.xml,https://www.pexels.com/ko_kr/photo/4819713
knife,Normal,img_hod_002217.jpg,img_hod_002217.txt,img_hod_002217.xml,https://www.istockphoto.com
knife,Normal,img_hod_002649.jpg,img_hod_002649.txt,img_hod_002649.xml,https://www.istockphoto.com
knife,Normal,img_hod_009071.jpg,img_hod_009071.txt,img_hod_009071.xml,https://www.freepik.com
knife,Normal,img_hod_008020.jpg,img_hod_008020.txt,img_hod_008020.xml,https://www.istockphoto.com
knife,Normal,img_hod_002327.jpg,img_hod_002327.txt,img_hod_002327.xml,https://www.istockphoto.com
knife,Normal,img_hod_006971.jpg,img_hod_006971.txt,img_hod_006971.xml,https://www.pexels.com/ko_kr/photo/4913349
knife,Normal,img_hod_007915.jpg,img_hod_007915.txt,img_hod_007915.xml,https://www.istockphoto.com
knife,Normal,img_hod_006377.jpg,img_hod_006377.txt,img_hod_006377.xml,https://www.pexels.com/ko_kr/photo/3296392
knife,Normal,img_hod_007790.jpg,img_hod_007790.txt,img_hod_007790.xml,https://www.istockphoto.com
knife,Normal,img_hod_007154.jpg,img_hod_007154.txt,img_hod_007154.xml,https://www.istockphoto.com
knife,Normal,img_hod_006359.jpg,img_hod_006359.txt,img_hod_006359.xml,https://www.pexels.com/ko_kr/photo/2878741
knife,Normal,img_hod_006714.jpg,img_hod_006714.txt,img_hod_006714.xml,https://www.pexels.com/ko_kr/photo/7663976
knife,Normal,img_hod_006392.jpg,img_hod_006392.txt,img_hod_006392.xml,https://www.pexels.com/ko_kr/photo/3730913
knife,Normal,img_hod_007113.jpg,img_hod_007113.txt,img_hod_007113.xml,https://www.istockphoto.com
knife,Normal,img_hod_002248.jpg,img_hod_002248.txt,img_hod_002248.xml,https://www.istockphoto.com
knife,Normal,img_hod_009130.jpg,img_hod_009130.txt,img_hod_009130.xml,https://www.freepik.com
knife,Normal,img_hod_009093.jpg,img_hod_009093.txt,img_hod_009093.xml,https://www.freepik.com
knife,Normal,img_hod_007015.jpg,img_hod_007015.txt,img_hod_007015.xml,https://www.pexels.com/ko_kr/photo/5202242
knife,Normal,img_hod_007504.jpg,img_hod_007504.txt,img_hod_007504.xml,https://www.istockphoto.com
knife,Normal,img_hod_010494.jpg,img_hod_010494.txt,img_hod_010494.xml,
knife,Normal,img_hod_002594.jpg,img_hod_002594.txt,img_hod_002594.xml,https://www.istockphoto.com
knife,Normal,img_hod_004141.jpg,img_hod_004141.txt,img_hod_004141.xml,https://pixabay.com/
knife,Normal,img_hod_002213.jpg,img_hod_002213.txt,img_hod_002213.xml,https://www.istockphoto.com
knife,Normal,img_hod_007206.jpg,img_hod_007206.txt,img_hod_007206.xml,https://www.istockphoto.com
knife,Normal,img_hod_006717.jpg,img_hod_006717.txt,img_hod_006717.xml,https://www.pexels.com/ko_kr/photo/7810768
knife,Normal,img_hod_006713.jpg,img_hod_006713.txt,img_hod_006713.xml,https://www.pexels.com/ko_kr/photo/7662095
knife,Normal,img_hod_006238.jpg,img_hod_006238.txt,img_hod_006238.xml,https://www.pexels.com/ko_kr/photo/1000836
knife,Normal,img_hod_006515.jpg,img_hod_006515.txt,img_hod_006515.xml,https://www.pexels.com/ko_kr/photo/5594470
knife,Normal,img_hod_008272.jpg,img_hod_008272.txt,img_hod_008272.xml,https://pixabay.com/
knife,Normal,img_hod_002216.jpg,img_hod_002216.txt,img_hod_002216.xml,https://www.istockphoto.com
knife,Normal,img_hod_006469.jpg,img_hod_006469.txt,img_hod_006469.xml,https://www.pexels.com/ko_kr/photo/4963756
knife,Normal,img_hod_002503.jpg,img_hod_002503.txt,img_hod_002503.xml,https://www.istockphoto.com
knife,Normal,img_hod_008265.jpg,img_hod_008265.txt,img_hod_008265.xml,https://pixabay.com/
knife,Normal,img_hod_006494.jpg,img_hod_006494.txt,img_hod_006494.xml,https://www.pexels.com/ko_kr/photo/5422738
knife,Normal,img_hod_007490.jpg,img_hod_007490.txt,img_hod_007490.xml,https://www.istockphoto.com
knife,Normal,img_hod_006755.jpg,img_hod_006755.txt,img_hod_006755.xml,https://www.pexels.com/ko_kr/photo/106875
knife,Normal,img_hod_006630.jpg,img_hod_006630.txt,img_hod_006630.xml,https://www.pexels.com/ko_kr/photo/6331142
knife,Normal,img_hod_007227.jpg,img_hod_007227.txt,img_hod_007227.xml,https://www.istockphoto.com
knife,Normal,img_hod_002160.jpg,img_hod_002160.txt,img_hod_002160.xml,https://www.istockphoto.com
knife,Normal,img_hod_007740.jpg,img_hod_007740.txt,img_hod_007740.xml,https://www.istockphoto.com
knife,Normal,img_hod_006438.jpg,img_hod_006438.txt,img_hod_006438.xml,https://www.pexels.com/ko_kr/photo/4346326
knife,Normal,img_hod_004178.jpg,img_hod_004178.txt,img_hod_004178.xml,https://pixabay.com/
knife,Normal,img_hod_002617.jpg,img_hod_002617.txt,img_hod_002617.xml,https://www.istockphoto.com
knife,Normal,img_hod_006306.jpg,img_hod_006306.txt,img_hod_006306.xml,https://www.pexels.com/ko_kr/photo/2005935
knife,Normal,img_hod_007384.jpg,img_hod_007384.txt,img_hod_007384.xml,https://www.istockphoto.com
knife,Normal,img_hod_006877.jpg,img_hod_006877.txt,img_hod_006877.xml,https://www.pexels.com/ko_kr/photo/3872260
knife,Normal,img_hod_007331.jpg,img_hod_007331.txt,img_hod_007331.xml,https://www.istockphoto.com
knife,Normal,img_hod_002314.jpg,img_hod_002314.txt,img_hod_002314.xml,https://www.istockphoto.com
knife,Normal,img_hod_007283.jpg,img_hod_007283.txt,img_hod_007283.xml,https://www.istockphoto.com
knife,Normal,img_hod_007389.jpg,img_hod_007389.txt,img_hod_007389.xml,https://www.istockphoto.com
knife,Normal,img_hod_006683.jpg,img_hod_006683.txt,img_hod_006683.xml,https://www.pexels.com/ko_kr/photo/7262907
knife,Normal,img_hod_010344.jpg,img_hod_010344.txt,img_hod_010344.xml,
